issue_year,issue_no,ordinal,period_from,period_to,topic,crops,body,source_file
2024,26,3,2024-06-24,2024-06-30,본답 관리,벼,"❍ 여름철 비가 오는 기간이 많을 경우 일조시간 부족으로 벼가 웃자라 연약해질 우려가 있으므로 잎도열병 등 병해충 및 시비 관리 철저
- 잎도열병이 심하게 발생한 논은 이삭거름 줄 시기에 낮은 온도가 계속되거나 장마가 계속될 때는 칼리 비료만 시용함
- 이삭거름은 이삭이 패기 전 전용복비로 시용함
❍ 참 새끼치기가 끝난 논은 중간 물떼기 실시
❍ 중간물떼기 시기는 이삭 패기 전 40일부터 30일 사이에 실시하며 배수가 좋은 사양토는 5~7일간 논바닥에 가벼운 실금이 갈 정도로 하고, 배수가 잘 안되는 점질토양에서는 7~10일 정도 비교적 강하게 하여 금이 크게 가게 함",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,4,2024-06-24,2024-06-30,병해충 방제,옥수수,"❍ 먹노린재는 논 근처 산기슭에서 어른벌레로 겨울을 난 뒤 6월 상·중순부터 모내기한 논으로 이동해 10월까지 피해를 주며, 논에 침입한 암컷이 알을 낳기 전인 7월 상순까지 예찰과 방제 철저
❍ 멸강나방은 어른벌레가 중국에서 날아와서 피해를 주는 비래해충으로 목초, 옥수수 등에 발생하며, 올해는 3월 하순 처음 비래가 확인되었음. 주로 6월 중하순에 애벌레에 의한 피해가 많으며 중부지역에서는 7월 중순까지도 피해가 발생함. 피해 최소화를 위해 조기 발견과 신속한 방제가 중요하므로 영농현장에서는 수시 예찰과 방제에 필요한 약제 준비가 필요함
- 목초지나 옥수수 포장 등 기주식물 재배 지역을 예찰하여 애벌레가 발견되면 등록 약제로 발생 초기에 방제함
❍ 잎도열병은 거름기가 많은 논에서 비가 자주 내리거나 장마가 지속되면 발생하며, 도열병에 약한 품종에서는 국지적인 강우로 인해 발생할 가능성 있으며 발생 초기에 전용 약제로 방제함",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,5,2024-06-24,2024-06-30,여름철 기상재해 관리요령,"땅콩,참깨","❍ 스프링클러 가동(발생시) 및 짚・풀 등으로 작물 뿌리 주위를 덮어 토양 수분 증발과 지온 상승 억제
❍ 물빠짐이 좋은 경사지 토양은 비닐 피복 처리로 수분 증발 방지
❍ 고온성 해충(담배거세미나방 등)의 발생이 증가하므로 노숙 유충을 지속적으로 예찰하여 이른 아침이나 해진 후에 작용기작이 다른 적용약제를 교호 살포
❍ 침수 후에는 병충해 방제에 노력함
❍ 침수 시 조기 물 빼기를 해주고 흙 앙금을 씻어주어 동화작용을 촉진해 줌
❍ 참깨 돌림병, 시들음병, 땅콩 갈색무늬병 등 병해충을 방제함
❍ 퇴수 후 뿌리가 노출된 곳은 북주기 작업 실시함",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,6,2024-06-24,2024-06-30,콩,,"❍ 북주기 작업을 김매기와 겸하여 파종 후 30~40일경에 실시하되 늦어도 꽃이 피기 10일 전까지는 마치도록 함
- 북주기는 가운데 줄기의 제1본엽 마디까지 해주는 것이 좋음
- 북주기를 하면 토양통기를 좋게 하고 뿌리 발생을 많게 하여 쓰러짐 방지와 13% 수량 증대 효과가 있음
❍ 밀식하였거나, 거름기가 많은 포장, 생육이 왕성해 웃자라 쓰러짐피해가 우려될 때는 본엽 5~7매(개화기 전) 때 순지르기를 하며 키가 작거나 늦게 심었을 경우는 순지르기를 생략함",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,7,2024-06-24,2024-06-30,감자,감자,"❍ 봄감자 수확시기는 장마기 이전으로 토양이 건조한 맑은 날에 하며, 봄감자 수확 후 노지에 오랫동안 햇빛을 받으면 감자 체온이 높아져 저장 중 썩을 수 있으므로 잎줄기로 덮어 온도상승을 방지해 줌
❍ 여름재배 감자는 고랭 지대에서 이루어지는데 고랭지 기상 특성상 밤과 낮의 온도차가 크고 7월 장마기에는 강우량이 많아 감자 역병이 발병하기 쉬운 서늘한 온도(10~24℃)와 다습한(상대습도 80%) 환경조건이 되므로 사전방제를 철저히 함",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,8,2024-06-24,2024-06-30,참깨,"딸기,수박,옥수수,참깨,참외","❍ 수박, 참외, 딸기, 옥수수 등 시설하우스 후작물로 참깨를 재배하는 것은 경지이용률 향상 및 염류장해 예방에 효과적임
- 파종시기는 7월 상순까지이며 재식 거리는 30~40㎝×15㎝ 간격으로 심음
❍ 발아 초기에 발생하는 잘록병(입고병)과 수량에 치명적인 역병, 시들음병, 잎마름병 발생을 막기 위해 예방 위주로 적용약제를 뿌려줌",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,9,2024-06-24,2024-06-30,고추,고추,"❍ (역병) 6월 초순부터 발생하며, 강우량과 강수일수가 결정적인 발생 요인으로 배수로를 정비하고 이랑을 높여 물이 잘 빠지게 함
❍ (탄저병) 6월 중하순부터 발생하며, 8~9월 고온다습한 조건에서 급속히 증가, 병든 과실을 발견 즉시 제거하는 것이 농약을 살포하는 것보다 효과적임
❍ (담배나방) 애벌레 피해를 입은 과실은 연부병에 걸리거나 부패해 낙과하게 되므로 적용약제를 살포해 줌
❍ (총채벌레) 약충, 성충이 모두 기주식물의 순, 꽃 또는 잎을 흡즙해 피해를 주므로 황색점착트랩을 설치해 발생량을 예찰하고 발생 초기에 방제함
❍ (2차 웃거름) 1차 웃거름을 주고 한 달 후에 주며, 웃거름 주는 비료량은 생육 상태에 따라 적정량을 시용함
❍ (장마대비) 배수로를 미리 정비해 주고 지주대를 보강함
❍ (가뭄대비) 관수시설, 스프링클러, 고랑 부직포 피복 등을 활용",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,10,2024-06-24,2024-06-30,고랭지배추,배추,"❍ 육묘 중인 배추는 진딧물에 의한 바이러스 전염 및 각종 해충의 피해 경감을 위해 방충망으로 피복함
❍ 아주심기 1주일 전에는 포장 환경에 견딜 수 있게 관수량을 줄이고 온도를 낮추어 모종을 순화시킴
❍ 뿌리혹병 예방을 위해 적용약제를 정식 직전 토양 전면 혼화처리하거나 아주심기 전 해당 약제에 어린 모를 침지하여 사전 예방을 하도록 함
❍ 칼슘결핍증 예방을 위해 균형 있는 비료 주기를 하고, 적정한 수분을 유지하며 결핍 증상 우려 시 염화칼슘 0.3% 액을 엽면시비",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,11,2024-06-24,2024-06-30,시설채소,"복숭아,사과,자두","❍ (광합성 저하) 생육장해의 위험성뿐만 아니라, 호흡량이 많아져서광합성율이 낮아지게 됨
❍ (생리장해) 토양수분 급변에 따른 열과 등 생리장해과 발생 우려
❍ (시들음) 강한 햇볕으로 뿌리의 기능이 약화된 식물체의 시들음 현상발생
❍ (당도저하) 환기 불량 시 고온장해 발생 및 당도 저하 우려
❍ (착과불량) 폭염 시 암꽃의 임성 불량과 벌의 활동 약화로 착과불량
❍ (온도관리) 고온장해를 받지 않도록 환기를 잘하여 하우스 안의 온도가 30℃ 이상 올라가지 않도록 관리
❍ (엽면시비) 요소 0.2%액 또는 4종 복합비료를 서늘할 때 엽면 시비
❍ (병해충 방제) 흰가루병, 진딧물 등 병해충의 예찰 및 적기 방제
❍ (수분관리) 열과 예방을 위한 적정 토양수분 유지 및 배수 철저
❍ (차광 및 환기) 시설하우스 내외부 차광망 설치, 환기팬 가동하거나 피복재를 천창까지 열어 고온장해 예방
❍ (적기수확) 수확은 오전 또는 오후 늦게 선선할 때 수확
❍ 생리적 낙과란 개화 직후로부터 성숙기까지의 과실 발육 기간 중에 일어나는 기계적 낙과나 병충해에 의한 낙과를 제외한 그 밖의 원인에 의한 낙과를 말함
❍ 사과나무, 복숭아나무, 자두나무, 감나무 등 여러 과수에서 일어나며 특히 6월경에 발생하는 유월낙과(june drop)는 과실의 수량에 큰 영향을 끼치므로 중요시되고 있음
❍ 만개 후 5~20일 사이에 일어나는 초기낙과는 암술의 불완전이나 불수정에 의한 낙과가 대부분이나 그 후의 낙과는 주로 수정이 되었더라도 어떤 원인에 의하여 배의 발육이 정지되어 일어나는 낙과임
❍ 6월 낙과와 같이 조기낙과의 후반기에 일어나는 낙과는 일조부족, 수세 과다, 토양수분의 과잉 또는 부족, 고온 또는 저온 등으로 인하여 배의 발육이 정지되어 낙과하는 것으로 알려짐
❍ 조기낙과는 과실이 일시에 떨어지는 것이 아니고 많이 떨어지는 시기와 적게 떨어지는 시기가 있어 어떠한 파상을 이루고 있음
- 첫 번째에서는 비정상적인 꽃, 수분이 되지 않은 꽃, 수분은 되었지만 수정이 되지 않은 꽃이, 두 번째에서는 수정은 되었지만 배가 퇴화한 것, 세 번째에서는 개화 7∼9주 후에 일어나는 유월낙과임
❍ 수정을 확실하게 하여 과실 내 종자수가 많아지도록 유도
- 적절한 수분수 재식, 화분매개곤충 방사, 인공수분 실시 등
❍ 영양상태의 조화
- 유월낙과는 새가지와 과실 간의 양분과 수분 경쟁에 따른 공급 불균형으로 종자 배(胚)의 발육이 억제되거나 퇴화하여 일어나므로 뿌리로부터 흡수되는 질소와 잎에서 만들어지는 동화양분이 과하거나 부족하지 않도록 해야 함
- 개화 후에는 꽃 또는 열매솎기를 철저히 하여 새가지와 과실 간, 과실과 과실 간의 양분 경쟁을 줄임
❍ 낙과현상 발생이 심한 과원은 마무리 적과를 늦추어 실시
❍ 과원 토양이 과습하지 않도록 배수 관리 철저
❍ 수세 강한 과원은 영양제 살포 자제
❍ 과실비대기와 수확 전, 가뭄 이후 급격한 수분 흡수(강우)에 의해 주로 발생
- 과실에 수분이 흡수된 상태에서 과피가 견디지 못해 갈라짐
❍ 사질토양과 뿌리가 깊이 뻗지 못한 나무에서 발생 심함
- ‘신화’, ‘화산’: 과실비대 초기(6월)에 다발생
- ‘신화’, ‘화산’: 과실비대 초기(6월)에 다발생
- ‘신고’: 과실비대 후기(9~10월)에 다발생
❍ (지하부 관리) 토양물리성 개선으로 수체생육을 좋게 하고 수세를 안정시킴
- 개원 전 암거 배수 시설을 설치하고, 과원 내 배수로(명거배수)는 주기적으로 관리하여 장마철 과원의 물 빠짐 상태를 좋게 함
- 꾸준한 적정관수로 토양 수분스트레스를 감소시키고, 사질토양은 관수와 토양피복으로 가뭄 피해를 방지함
❍ (지상부 관리) 합리적 결실관리를 위한 열과 예방
- 꽃가루가 충분한 수분수를 재식, 인공수분 등으로 안정 착과유지
- 조기 적과하되, 주기적으로 병과 등 상품성을 잃은 과일은 적과함
❍ 일소피해는 높은 과실온도와 강한 광선의 상호작용에 의해서 발생
- 해에 따라 발생 정도의 차이가 있으며, 햇빛에 직접 노출되는 과실에 발생
- 피해가 심한 경우는 피해부에 탄저병 등이 2차 전염하여 피해 발생
❍ 과실이 강한 직사광에 적게 노출될 수 있도록 정지 전정에 주의하고 이후 유인으로 가지를 알맞게 배치함
❍ 상향과, 주변 잎이 적은 과일 위주로 적과하고, 과다 착과가 되지 않도록 함
❍ 햇빛이 골고루 들어갈 수 있게 생육기 동안 불필요한 도장지를 제거하되 지나치지 않도록 함
❍ 관수를 적절히 하여 토양이 과습, 과건조 되지 않도록 함
❍ 외부온도가 31±1℃일 때 물을 뿌려주어 잎과 과실의 온도상승 억제",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
2024,26,12,2024-06-24,2024-06-30,장미 여름철 관리,장미,"❍ (환경관리) 고온기 생육관리가 철저히 되지 않으면 여름관리가 가을에서 겨울로 이어지는 장미 절화 생산에 영향을 미치게 되므로 주의 필요
- 30℃ 이상의 고온이 되면 호흡량 증가로 꽃이 작아지고 꽃잎 수가 줄어들며 퇴색하고, 잎도 작아지며 색이 연해지고 눈 발생이 많아져 수량은 많아지지만 품질이 떨어짐
- 시설 내의 온도가 35~40℃까지 높아지면 뿌리 활력이 저하되고 뿌리 부분 산소 결핍으로 양분 흡수가 저해되며 특히 미량원소의 흡수가 어려워 결핍 증상이 나타나게 됨
❍ (온도관리) 고온기에는 시설 내의 온도를 최대한 낮추어 주기 위해 햇빛이 강할 때는 차광을 해줌
- 근권 냉난방 시설이 되어 있는 곳에서는 찬물을 순환시켜 근권부 온도를 20~22℃로 맞추어 줌
- 적극적인 온도하강을 위한 시스템으로는 패드팬, 포그, 에어쿨 등이 있으며, 패드팬 시설이 가장 효과가 좋은 것으로 알려져 있으나 시설비가 비싸다는 단점이 있음
❍ (병해충관리) 응애, 총채벌레, 잿빛곰팡이병 등 병해충 발생이 많아지므로 적용 약제를 사용법을 준수하여 살포해 줌
- 고온 건조 시에는 응애 발생이 심하게 되므로 이들이 만연하지 않도록 주기적인 예방이 필요함
- 꽃을 가해하여 상품성을 저하시키는 총채벌레는 야행성인 해충이므로 오후 늦게 방제하는 것이 효과적임
- 고온기에 습도가 높아지면 잿빛곰팡이병의 발생이 많아지므로 예방을 위해서는 반드시 낙엽을 제거하고 주기적으로 등록 약제를 살포함
- 장마기가 되면 잎이 모두 낙엽이 되어버리는 노균병은 생육을 저하시키고 심한 경우는 식물이 고사하므로 사전 방제가 필요함
- 뿌리썩음병
❍ (장마철 관리) 다습환경에서 병해 발생과 웃자라지 않도록 관리 필요
- 높은 습도와 낮은 일조량은 농작물의 생육이 나빠지므로, 장마 동안에는 시설 내가 과습되지 않도록 제습과 보광 처리 뿐만아니라, 높은 습도를 관리하기 위한 환기가 필요
- 병해충 관리: 높은 습도는 병해충 발생이 높아질 수 있으므로, 세밀한 예찰과 정기적인 병해충 방제 조치를 하여 식물 보호
- 영양 관리: 장마 동안에 수경재배에서 양분 흡수의 불균형이 발생 할 수 있으므로, 세심하게 EC와 pH를 체크하여, 이상이 생기지 않도록 관리
- 시설구조 확인: 폭우를 대비하여 수경재배 시설을 비롯한 온실의 안정성을 점검, 특히 지붕이나 천창‧측창의 밀폐가 잘되는지, 누수가 없는지 점검",26호_26호_주간농사정보 제26호(2024.6.24.~6.30.).txt
